Name,coder,Merged,env_a,comma_a,emp_a,div_a,con_a,cg_a,hr_a,env_s,comm_s,emp_s,div_s,con_s,cg_s,hr_s,csr
Raudel Puerto-Espino,3,jnj_sl_2013-2,1,6,1,1,5,1,1,1,6,1,1,4,4,1,5
Raudel Puerto-Espino,3,jnj_sl_2013-3,1,1,1,1,1,5,1,1,1,1,1,4,5,1,4
Raudel Puerto-Espino,3,jnj_sl_2013-4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,jnj_sl_2013-5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,jnj_sl_2013-6,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,jnj_sl_2013-7,1,1,1,1,1,3,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,jnj_sl_2013-8,1,3,1,1,1,1,1,1,7,1,1,1,1,1,4
Raudel Puerto-Espino,3,jnj_sl_2013-9,1,7,1,1,1,1,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,jpm_sl_2011-1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,jpm_sl_2011-10,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,jpm_sl_2011-11,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3
Raudel Puerto-Espino,3,jpm_sl_2011-12,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,jpm_sl_2011-13,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2
Raudel Puerto-Espino,3,jpm_sl_2011-14,1,1,3,1,4,1,1,1,1,4,1,5,1,1,4
Raudel Puerto-Espino,3,jpm_sl_2011-15,1,1,3,1,3,1,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,jpm_sl_2011-16,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2
Raudel Puerto-Espino,3,jpm_sl_2011-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,jpm_sl_2011-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,jpm_sl_2011-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,jpm_sl_2011-2,1,1,1,1,1,1,1,1,1,5,1,1,5,1,4
Raudel Puerto-Espino,3,jpm_sl_2011-20,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,jpm_sl_2011-21,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,jpm_sl_2011-22,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,jpm_sl_2011-23,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,jpm_sl_2011-24,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,jpm_sl_2011-25,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,jpm_sl_2011-26,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,jpm_sl_2011-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,jpm_sl_2011-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,jpm_sl_2011-3,1,1,5,1,1,1,1,1,1,6,1,1,1,1,5
Raudel Puerto-Espino,3,jpm_sl_2011-4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,jpm_sl_2011-5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,jpm_sl_2011-6,1,4,1,1,1,1,1,1,5,1,1,1,1,1,4
Raudel Puerto-Espino,3,jpm_sl_2011-7,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,jpm_sl_2011-8,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,jpm_sl_2011-9,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,lmt_sl_2011-1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3
Raudel Puerto-Espino,3,lmt_sl_2011-2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,lmt_sl_2011-3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,lmt_sl_2011-4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,lmt_sl_2011-5,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,ma_sl_2015-1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,4
Raudel Puerto-Espino,3,ma_sl_2015-10,1,6,1,1,1,1,1,1,5,1,1,1,1,1,6
Raudel Puerto-Espino,3,ma_sl_2015-2,1,3,1,1,1,1,1,1,3,1,1,1,1,1,3
Raudel Puerto-Espino,3,ma_sl_2015-3,1,4,1,1,1,1,1,1,4,1,1,1,1,1,3
Raudel Puerto-Espino,3,ma_sl_2015-4,1,4,1,1,1,1,1,1,5,1,1,1,1,1,4
Raudel Puerto-Espino,3,ma_sl_2015-5,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,ma_sl_2015-6,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,ma_sl_2015-8,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,ma_sl_2015-9,1,5,1,1,1,1,1,1,4,1,1,1,1,1,4
Raudel Puerto-Espino,3,msi_sl_2008-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,msi_sl_2008-2,1,1,1,1,1,1,1,4,4,1,1,1,1,1,4
Raudel Puerto-Espino,3,msi_sl_2008-3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,msi_sl_2008-4,1,1,1,1,3,1,1,1,1,1,1,3,4,1,3
Raudel Puerto-Espino,3,pep_sl_2015-1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,pep_sl_2015-10,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,pep_sl_2015-11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
Raudel Puerto-Espino,3,pep_sl_2015-2,1,1,1,1,2,1,1,1,1,1,1,5,1,1,4
Raudel Puerto-Espino,3,pep_sl_2015-3,3,1,1,1,1,1,1,6,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,pep_sl_2015-4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,pep_sl_2015-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,pep_sl_2015-6,1,1,1,1,1,1,1,4,4,1,1,4,1,1,4
Raudel Puerto-Espino,3,pep_sl_2015-7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,pep_sl_2015-8,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,pep_sl_2015-9,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,ptem_sl_2013-1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,ptem_sl_2013-2,4,3,2,1,2,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,ptem_sl_2013-3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,ptem_sl_2013-4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
Raudel Puerto-Espino,3,r_sl_2011-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,r_sl_2011-2,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2
Raudel Puerto-Espino,3,r_sl_2011-3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,r_sl_2011-4,1,4,1,1,1,1,1,1,3,1,1,1,1,1,4
Raudel Puerto-Espino,3,r_sl_2011-5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,rad_sl_2008-1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,rad_sl_2008-2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,rad_sl_2008-3,1,1,1,1,4,2,1,1,1,1,1,3,4,1,4
Raudel Puerto-Espino,3,rl_sl_2014-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,rl_sl_2014-3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,rok_sl_2012-1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,rs_sl_2014-1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,rs_sl_2015-1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Raudel Puerto-Espino,3,rs_sl_2015-2,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2
Raudel Puerto-Espino,3,rs_sl_2015-3,1,1,3,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,rs_sl_2015-4,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,rs_sl_2015-5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,sl_sl_2007-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,sl_sl_2007-2,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,swk_sl_2007-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,swk_sl_2007-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,swy_sl_2010-1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,swy_sl_2010-2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,swy_sl_2010-3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,swy_sl_2010-4,1,5,5,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto,3,symc_sl_2012-1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,symc_sl_2012-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,symc_sl_2012-3,1,1,1,1,3,1,1,1,1,1,1,4,4,1,3
Raudel Puerto,3,symc_sl_2012-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,tgna_sl_2000-1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2
Raudel Puerto,3,tgna_sl_2000-2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,tgna_sl_2000-3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto,3,tgna_sl_2000-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,tgna_sl_2000-5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,tgna_sl_2000-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,tgna_sl_2000-7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto,3,tgna_sl_2000-8,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
Raudel Puerto,3,wdc_sl_2000-1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto,3,wdc_sl_2000-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,wdc_sl_2000-3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Raudel Puerto,3,whr_sl_2006-1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Raudel Puerto,3,whr_sl_2006-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto,3,whr_sl_2006-3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,whr_sl_2006-4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto,3,whr_sl_2006-5,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3
Raudel Puerto,3,whr_sl_2006-6,1,6,1,1,1,1,4,1,1,1,1,1,1,1,5
Raudel Puerto,3,whr_sl_2006-7,1,6,6,1,1,1,4,1,1,1,1,1,1,1,5
Raudel Puerto,3,whr_sl_2006-8,1,5,1,1,1,1,3,1,1,1,1,1,1,1,4
Raudel Puerto,3,whr_sl_2009-9,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto,3,xrx_sl_2014-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,xrx_sl_2014-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,xrx_sl_2014-3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
Francesca Savino,4,a_sl_2010-1,1,1,1,1,3,1,1,1,1,1,1,4,3,1,4
Francesca Savino,4,a_sl_2010-2,1,1,1,1,1,1,1,5,5,1,1,1,1,4,4
Francesca Savino,4,a_sl_2010-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,a_sl_2010-4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,a_sl_2010-5,1,1,1,1,3,3,1,1,1,1,1,4,4,1,4
Francesca Savino,4,aap_sl_2009-1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3
Francesca Savino,4,aap_sl_2009-2,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3
Francesca Savino,4,aap_sl_2009-3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3
Francesca Savino,4,aap_sl_2009-4,1,1,1,1,2,1,1,1,1,1,1,3,1,1,3
Francesca Savino,4,aap_sl_2009-5,1,1,4,1,4,1,1,1,1,3,1,3,1,1,4
Francesca Savino,4,abbv_sl_2012-1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2
Francesca Savino,4,abbv_sl_2012-2,1,1,2,1,4,3,1,1,1,2,1,2,3,1,4
Francesca Savino,4,adp_sl_2006-1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,adp_sl_2006-2,1,1,6,1,1,5,1,1,1,5,1,1,5,1,5
Francesca Savino,4,adp_sl_2008-1,1,1,4,1,1,1,1,1,1,5,1,4,1,1,5
Francesca Savino,4,adp_sl_2008-2,1,1,1,1,1,6,1,1,1,1,1,1,6,1,6
Francesca Savino,4,aee_sl_2005-5,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4
Francesca Savino,4,aee_sl_2006-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,aee_sl_2006-10,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Francesca Savino,4,aee_sl_2006-2,1,3,1,1,1,4,1,1,3,1,1,3,3,1,4
Francesca Savino,4,aee_sl_2006-3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,aee_sl_2006-4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,4
Francesca Savino,4,aee_sl_2006-6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Francesca Savino,4,aee_sl_2006-7,4,1,1,1,1,4,1,4,1,1,1,1,4,1,4
Francesca Savino,4,aee_sl_2006-8,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Francesca Savino,4,aee_sl_2006-9,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3
Francesca Savino,4,aet_sl_2012-1,1,1,1,1,1,1,1,1,4,3,1,3,1,1,4
Francesca Savino,4,aet_sl_2012-2,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,aet_sl_2012-3,1,3,4,1,1,1,1,1,4,4,1,4,1,1,5
Francesca Savino,4,aet_sl_2012-4,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4
Francesca Savino,4,afl_al_2015-1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3
Francesca Savino,4,afl_sl_2015-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Francesca Savino,4,afl_sl_2015-3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,4
Francesca Savino,4,afl_sl_2015-4,1,1,1,1,1,5,1,2,2,2,1,2,1,1,5
Francesca Savino,4,agn_sl_2002-1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,agn_sl_2002-2,1,1,1,1,1,1,1,1,1,5,1,3,1,1,4
Francesca Savino,4,agn_sl_2002-3,1,1,1,1,1,5,1,1,1,1,1,1,4,1,4
Francesca Savino,4,agn_sl_2002-4,1,1,1,1,1,1,1,1,1,5,1,3,1,1,4
Francesca Savino,4,ain_sl_2009-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,ain_sl_2009-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,ain_sl_2009-3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,4
Francesca Savino,4,ain_sl_2009-4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,ain_sl_2009-5,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,ain_sl_2009-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,ain_sl_2016-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,ain_sl_2016-2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,ain_sl_2016-3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,aiz_sl_2009-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,aiz_sl_2009-2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3
Francesca Savino,4,aiz_sl_2009-3,1,1,4,1,4,1,1,1,1,4,1,4,1,1,4
Francesca Savino,4,aiz_sl_2009-4,1,1,1,1,1,1,1,1,3,3,1,3,1,1,4
Francesca Savino,4,aiz_sl_2009-5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,aks_sl_2004-1,1,1,1,1,1,1,1,2,2,3,1,3,1,1,4
Francesca Savino,4,aks_sl_2004-2,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2
Francesca Savino,4,aks_sl_2004-3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,aks_sl_2004-4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,alk_sl_2005-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,alk_sl_2005-3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,alk_sl_2005-4,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4
Francesca Savino,4,alk-sl_2005-2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3
Francesca Savino,4,alv_sl_2008-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,alv_sl_2008-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,alv_sl_2008-3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,alv_sl_2008-4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,alv_sl_2008-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,apc_sl_2006,1,1,4,1,1,2,1,1,1,5,1,1,2,1,4
Francesca Savino,4,apc_sl_2012-1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3
Francesca Savino,4,apc_sl_2012-2,5,3,1,1,1,1,1,5,3,1,1,1,1,1,4
Francesca Savino,4,apc_sl_2012-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,apc_sl_2013-1,5,2,2,1,1,3,2,6,3,1,1,1,4,2,6
Francesca Savino,4,apc_sl_2013-2,1,1,2,1,1,2,1,1,1,3,1,1,3,1,3
Francesca Savino,4,aph_sl_2000-1,1,1,2,1,2,2,1,1,2,3,1,4,5,1,4
Francesca Savino,4,aph_sl_2000-2,1,1,1,1,5,1,1,1,1,1,1,6,1,1,4
Francesca Savino,4,apv_sl_2016-2,1,1,1,1,6,1,1,1,1,4,1,5,1,1,5
Francesca Savino,4,apv_sl_2016-3,1,1,1,5,5,1,1,1,1,1,5,5,1,1,5
Francesca Savino,4,apv_sl_2016-4,1,1,5,5,5,1,1,1,1,5,5,5,1,1,5
Francesca Savino,4,apx_sl_2002-1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Francesca Savino,4,apx_sl_2002-10,1,2,1,1,3,1,1,1,2,1,1,3,1,1,3
Francesca Savino,4,apx_sl_2002-11,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2
Francesca Savino,4,apx_sl_2002-12,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2
Francesca Savino,4,apx_sl_2002-13,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3
Francesca Savino,4,apx_sl_2002-14,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,apx_sl_2002-15,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,apx_sl_2002-16,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,apx_sl_2002-17,1,5,5,5,1,1,1,1,5,5,5,1,1,1,5
Francesca Savino,4,apx_sl_2002-18,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,apx_sl_2002-19,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4
Francesca Savino,4,apx_sl_2002-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
Francesca Savino,4,apx_sl_2002-20,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2
Francesca Savino,4,apx_sl_2002-3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Francesca Savino,4,apx_sl_2002-4,1,1,1,1,1,4,1,1,1,3,1,1,4,1,4
Francesca Savino,4,apx_sl_2002-5,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2
Francesca Savino,4,apx_sl_2002-6,1,1,1,1,4,1,1,1,1,1,1,3,1,1,4
Francesca Savino,4,apx_sl_2002-7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Francesca Savino,4,apx_sl_2002-8,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2
Francesca Savino,4,apx_sl_2002-9,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2
Francesca Savino,4,apx_sl_2003-1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,apx_sl_2003-2,1,1,4,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,apx_sl_2003-3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,apx_sl_2003-4,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,apx_sl_2003-5,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,apx_sl_2003-6,1,1,1,3,1,4,1,1,1,1,3,1,3,1,3
Francesca Savino,4,apx_sl_2003-7,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Francesca Savino,4,apx_sl_2003-8,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Francesca Savino,4,apx_sl_2003-9,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Francesca Savino,4,armk_sl_2015-1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
Francesca Savino,4,armk_sl_2015-2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,2
Francesca Savino,4,armk_sl_2015-3,1,1,4,1,2,1,1,1,1,4,1,3,1,1,3
Francesca Savino,4,armk_sl_2015-4,1,1,5,1,4,1,1,1,1,5,1,4,1,1,5
Francesca Savino,4,armk_sl_2015-5,1,1,1,1,1,1,1,1,1,4,1,4,1,1,3
Francesca Savino,4,ash_sl_2007-1,3,3,3,1,3,1,1,1,4,4,1,4,1,1,4
Francesca Savino,4,ash_sl_2007-2,1,1,5,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,ash_sl_2007-3,4,1,1,1,2,1,1,4,1,1,1,2,1,1,4
Francesca Savino,4,ash_sl_2007-4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,ash_sl_2007-5,1,1,1,1,1,1,1,1,3,3,1,3,1,1,3
Francesca Savino,4,avp_sl_2000-1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3
Francesca Savino,4,avp_sl_2000-2,1,3,2,3,3,1,1,1,3,2,3,3,1,1,4
Francesca Savino,4,avp_sl_2000-3,1,1,1,3,1,3,1,1,1,3,3,1,4,1,4
Francesca Savino,4,avp_sl_2000-4,1,6,1,6,1,1,1,1,6,5,6,1,1,1,6
Francesca Savino,4,avp_sl_2000-5,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3
Francesca Savino,4,avp_sl_2016-1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,6
Francesca Savino,4,avy_sl_2009-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Francesca Savino,4,avy_sl_2009-2,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,avy_sl_2009-3,1,1,5,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,avy_sl_2009-4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,avy_sl_2009-5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
Francesca Savino,4,avy_sl_2009-6,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,avy_sl_2015-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,avy_sl_2015-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,avy_sl_2015-3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Francesca Savino,4,avy_sl_2015-4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Francesca Savino,4,avy_sl_2015-5,5,3,1,1,1,1,1,5,3,1,1,1,1,1,5
Francesca Savino,4,avy_sl_2015-6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Francesca Savino,4,avy_sl_2015-7,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,avy_sl_2015-8,2,1,4,5,1,1,1,3,1,1,5,1,1,1,5
Francesca Savino,4,azo_sl_2007-1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,azo_sl_2007-2,1,1,1,1,4,3,1,1,1,1,1,4,3,1,4
Francesca Savino,4,azo_sl_2007-3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2
Francesca Savino,4,azo_sl_2007-4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,ba_sl_2007-1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,ba_sl_2007-2,1,1,1,1,2,1,1,1,4,1,2,1,1,1,4
